user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
14692,22,Basic,1093.4,Chile,Documental,2025-08-16,2
14693,33,Basic,660.0,Argentina,Comedia,2021-10-06,2
14694,19,Basic,636.6,Perú,Crime,2025-05-04,2
14695,31,Premium,886.8,México,Comedia,2019-01-01,0
14696,24,Standard,725.3,Chile,Acción,2020-06-29,2
14697,47,Basic,802.2,Uruguay,Romance,2021-12-26,2
14698,52,Basic,459.2,Colombia,Comedia,2020-07-03,1
14699,52,basico,631.1,Argentina,Thriller,2021-06-11,0
14700,15,Premium,794.1,Brasil,Thriller,2022-09-19,0
14701,45,Standard,374.6,Colombia,Thriller,2021-09-19,0
14702,13,Standard,926.6,Brasil,Drama,2022-03-03,0
14703,55,Standard,744.4,Brasil,Crime,2020-12-03,0
14704,22,Standard,373.1,Chile,Romance,2024-07-26,1
14705,34,Premium,587.4,Chile,Documental,2021-04-19,0
14706,58,Basic,303.1,Brasil,Comedia,15-03-2023,1
14707,52,Premium,835.2,Uruguay,Crime,2019-04-28,0
14708,40,Standard,684.9,Colombia,Comedia,2023-04-12,1
14709,27,Standard,837.6,Perú,Comedia,2018-08-08,1
14710,38,Standard,431.6,Uruguay,Comedia,2026-15-03,2
14711,23,Basic,596.2,Chile,Comedia,2024-07-18,1
14712,25,premiun,757.2,Argentina,drama,2024-07-04,2
14713,43,Premium,757.2,Uruguay,Comedia,2024-12-17,0
14714,24,Premium,868.4,Chile,Thriller,2018-10-19,1
14715,27,Basic,845.3,Uruguay,Thriller,2026-15-03,2
14716,36,Premium,965.3,México,Thriller,2020-03-07,2
14717,13,Basic,675.8,méxico,Documental,2023-08-12,0
14718,35,Premium,593.4,Colombia,Comedia,2019-05-06,0
14719,32,Standard,902.0,México,Drama,2025-08-20,1
14720,32,Standard,1185.3,Uruguay,Thriller,2022-04-13,0
14721,22,Standard,591.2,México,Comedia,12-11-2023,1
14722,150,Basic,514.5,Colombia,Thriller,2021-05-07,2
14723,31,Basic,323.4,Chile,Comedia,2022-08-20,0
14724,39,Basic,131.9,Colombia,Acción,2018-08-10,2
14725,49,Basic,584.3,México,Comedia,2019-09-10,0
14726,31,Premium,1136.3,Argentina,Acción,2019-07-17,0
14727,32,Basic,595.0,Brasil,Thriller,2020-03-31,-1
14728,36,Premium,-1.0,Perú,Documental,2021-11-04,0
14729,32,Standard,878.3,Chile,Acción,2022-08-04,2
14730,37,Basic,633.9,México,Documental,2024-05-21,3
14731,48,Basic,391.2,Perú,Crime,2023-02-18,1
14732,36,Standard,461.3,Brasil,Crime,2019-08-10,1
14733,47,Basic,759.9,Chile,Comedia,2021-07-19,3
14734,32,Standard,860.7,Argentina,Thriller,2020-01-09,1
14735,43,Basic,293.6,Chile,Thriller,2018-11-28,0
14736,37,Premium,1158.8,Perú,Romance,2023-06-21,1
14737,41,Basic,70.1,Perú,Crime,2021-09-24,1
14738,40,Basic,598.5,Colombia,Comedia,2025-01-28,1
14739,32,Standard,744.2,Uruguay,Drama,2019-12-26,1
14740,53,Premium,751.5,Perú,Drama,07-07-2021,0
14741,17,Basic,359.4,México,Acción,2025-02-11,0
14742,20,Basic,1014.8,Perú,Comedia,2018-08-26,1
14743,41,Basic,663.3,Uruguay,Drama,2018-01-20,1
14744,35,Basic,406.8,Argentina,Crime,2023-01-26,1
14745,34,Basic,979.1,Uruguay,Acción,2021-01-25,1
14746,29,Standard,1394.6,Brasil,Documental,2020-05-07,0
14747,32,Premium,728.0,Argentina,Documental,2019-11-22,1
14748,43,Standard,1349.8,Argentina,Crime,2024-06-18,0
14749,39,Standard,607.8,Colombia,Drama,2019-10-11,0
14750,27,Standard,650.4,Chile,Crime,2023-06-29,1
14751,18,Premium,919.3,Perú,Drama,2018-12-27,1
14752,26,Basic,858.3,Chile,Documental,2019-06-15,0
14753,20,Standard,836.2,Uruguay,Comedia,2024-11-21,0
14754,28,Standard,-120.0,PER,Thriller,2022-11-12,1
14755,19,Basic,1041.3,Perú,Comedia,2025-02-07,1
14756,39,Standard,435.9,Perú,Acción,2022-10-25,0
14757,19,Basic,915.0,Perú,Romance,2022-07-11,1
14758,24,Basic,893.1,Argentina,Crime,2022-10-24,0
14759,36,Standard,949.3,Argentina,Romance,2023-05-10,1
14760,35,Premium,861.2,Argentina,Thriller,2022-04-20,1
14761,48,Basic,775.9,Brasil,Romance,2018-01-20,3
14762,29,Standard,1209.9,México,Acción,2018-06-04,0
14763,22,Basic,609.9,Chile,Crime,2023-12-27,2
14764,41,Basic,861.0,México,Thriller,2020-03-27,1
14765,40,Basic,306.8,Uruguay,Documental,2026-15-03,2
14766,33,Standard,872.8,Perú,Drama,2018-02-27,1
14767,33,Standard,795.0,Colombia,Crime,2021-08-12,1
14768,42,Basic,369.3,Colombia,Documental,2023-12-16,2
14769,39,Basic,65.0,Perú,Drama,2020-02-20,0
14770,33,Premium,1201.9,Brasil,Romance,2026-15-03,2
14771,47,Premium,3632.1,Argentina,Drama,2025-08-03,0
14772,32,Premium,1036.8,Chile,Comedia,2018-01-17,0
14773,41,Basic,339.5,Colombia,Thriller,2025-01-10,0
14774,31,Basic,590.7,Uruguay,Drama,2020-10-16,1
14775,26,Basic,1230.2,México,Thriller,2026-15-03,2
14776,25,Basic,1152.7,Brasil,Thriller,2026-15-03,4
14777,39,Premium,241.8,Colombia,Thriller,2021-11-11,2
14778,24,Basic,133.2,Brasil,Romance,2021-07-02,1
14779,34,Basic,0.0,México,Drama,2019-06-13,1
14780,52,Standard,1466.0,Colombia,Crime,2019-02-25,1
14781,29,basico,340.1,Uruguay,Comedia,2022-04-21,0
14782,50,Basic,879.8,Perú,Comedia,2023-08-24,0
14783,54,Standard,764.0,Uruguay,Acción,2024-08-08,0
14784,18,Premium,1068.5,Chile,Drama,2021-06-07,2
14785,43,Basic,309.5,Uruguay,Thriller,2019-11-16,0
14786,25,Basic,488.7,Mexico,Comedia,2018-09-25,0
14787,13,Basic,121.6,Uruguay,Crime,2018-07-07,1
14788,43,Basic,880.5,Perú,Comedia,2021-05-06,0
14789,13,Basic,966.6,Perú,Drama,2021-04-06,1
14790,36,Premium,716.5,México,Acción,2023-02-11,1
14791,21,Standard,920.1,Chile,Thriller,2023-11-02,2
14792,13,Basic,35.0,Perú,Documental,2024-09-08,1
14793,29,Premium,1283.6,Brasil,Drama,2023-11-17,0
14794,46,Basic,128.9,Chile,Thriller,2021/10/15,0
14795,28,Basic,865.1,Chile,Comedia,2022-11-12,0
14796,41,Standard,1180.0,Perú,Drama,2025-09-14,1
14797,32,Standard,3319.7,Chile,Comedia,2019-07-03,0
14798,37,Basic,670.3,Perú,Documental,2021-11-04,0
14799,40,Basic,890.7,México,Documental,2023-07-01,0
14800,39,Standard,1341.8,México,Romance,2022-01-11,2
14801,36,Premium,906.5,México,Drama,2020-02-11,1
14802,24,Standard,756.5,México,Romance,2019-11-07,1
14803,29,Basic,543.3,Colombia,Documental,2022-07-11,3
14804,30,Standard,632.7,Brasil,Comedia,2018-03-20,0
14805,42,Premium,1255.9,Chile,Thriller,2026-15-03,3
14806,45,Standard,1177.0,Argentina,Comedia,2020-07-07,3
14807,13,Standard,631.4,Colombia,Acción,2019-06-22,1
14808,48,Standard,972.1,México,Crime,2020-05-15,2
14809,38,Basic,826.1,Uruguay,Crime,2026-15-03,3
14810,18,Standard,742.9,Argentina,Crime,2024-08-12,0
14811,24,Basic,660.5,México,Comedia,2023-08-29,0
14812,20,Basic,278.4,México,Drama,2019-11-24,0
14813,32,Standard,926.9,Brasil,Drama,2019-05-20,0
14814,39,Basic,492.0,Uruguay,Drama,02-10-2022,1
14815,31,Basic,710.8,Perú,Comedia,2025-12-22,0
14816,36,Basic,301.7,Brasil,Crime,2025-04-18,0
14817,49,Basic,850.0,Uruguay,Documental,2018-06-03,0
14818,25,Standard,684.9,Argentina,Documental,2022-03-17,1
14819,31,Basic,620.9,Chile,Documental,2025-03-07,0
14820,48,Standard,1193.5,Chile,Thriller,2020-11-13,2
14821,29,Standard,771.2,Perú,Romance,2023-12-31,1
14822,44,Premium,999.8,Brasil,Thriller,2024-12-27,0
14823,24,Standard,1087.9,Brasil,Acción,2018-07-19,1
14824,30,Basic,911.4,Perú,Comedia,2024-08-29,3
14825,31,Basic,285.9,México,Romance,2026-15-03,2
14826,19,Basic,0.0,Argentina,Comedia,2025-06-04,1
14827,14,Premium,1090.5,Perú,Romance,2019-03-19,2
14828,30,Basic,194.2,Chile,Thriller,2025-05-01,1
14829,35,Basic,325.9,PER,Comedia,2018-03-22,1
14830,38,Basic,394.1,Argentina,Drama,2018-07-17,1
14831,40,Basic,460.5,Argentina,Acción,2025-09-26,1
14832,24,Basic,419.5,Uruguay,Drama,2019-04-20,1
14833,40,Standard,626.8,México,Romance,2022-09-04,0
14834,45,Premium,1150.7,Perú,Acción,2022-12-25,1
14835,22,Basic,419.0,México,Comedia,2022-04-07,1
14836,18,Standard,1103.5,Uruguay,Crime,2019-05-22,1
14837,30,Premium,953.7,Uruguay,Acción,2024-02-20,1
14838,33,Standard,878.2,Argentina,Comedia,2020-11-01,1
14839,33,Basic,747.5,Chile,Acción,2026-15-03,3
14840,33,Basic,670.1,Chile,Romance,2025-11-14,1
14841,22,Standard,886.3,Perú,Acción,20-09-2019,0
14842,28,Basic,743.2,México,Acción,2020-04-21,2
14843,37,Premium,1774.3,Brasil,Crime,2025-10-18,0
14844,26,Premium,1443.8,Argentina,Thriller,2025-09-09,0
14845,26,Basic,546.9,México,Drama,2025-01-25,0
14846,13,Basic,384.2,Perú,Thriller,2018-02-08,2
14847,33,Premium,786.9,Argentina,Documental,2026-15-03,99
14848,31,Basic,754.7,Argentina,Thriller,2022-09-20,1
14849,34,Basic,1070.0,Argentina,Crime,2025-06-03,2
14850,44,Standard,327.3,Brasil,Acción,2019-02-18,1
14851,48,Basic,195.4,México,Crime,2026-15-03,3
14852,41,Basic,1053.6,Colombia,Comedia,2023-11-02,0
14853,41,Standard,429.6,Colombia,Romance,2021-01-10,0
14854,-5,Basic,989.7,Brasil,Crime,2024-12-25,0
14855,28,Premium,1107.0,Perú,Drama,2024-10-16,0
14856,46,Basic,465.7,Brasil,Comedia,2025-11-10,1
14857,28,Basic,1255.2,Brasil,Acción,2019-07-16,0
14858,62,Standard,503.7,uruguay,Drama,2022-09-12,3
14859,25,Standard,518.4,Uruguay,Crime,2019-03-06,1
14860,41,premiun,757.2,Chile,Crime,2023-09-27,1
14861,33,Standard,480.8,México,Crime,2024-12-05,0
14862,37,Basic,322.0,Argentina,Romance,2019-04-28,1
14863,29,Basic,0.0,Brasil,Documental,2021-03-03,0
14864,28,Standard,646.4,México,Acción,2019-04-12,0
14865,30,Basic,492.2,Uruguay,Romance,2019-03-12,2
14866,44,Premium,498.9,colombia,Crime,2023-08-01,0
14867,13,Basic,607.6,Colombia,Romance,2026-15-03,3
14868,38,Standard,354.8,Perú,Romance,2024-10-30,0
14869,40,Premium,757.2,México,Romance,2020-03-29,1
14870,33,Basic,745.2,Colombia,Romance,2020-12-13,0
14871,13,Standard,731.8,Brasil,Romance,2023-11-13,1
14872,31,Basic,773.4,Uruguay,Drama,2020-04-06,0
14873,39,Basic,307.9,Colombia,Thriller,2022-01-06,0
14874,41,Basic,472.2,Chile,Thriller,2025-11-21,0
14875,37,Premium,1710.1,Colombia,Comedia,2022-08-06,1
14876,24,Basic,1214.6,Perú,Acción,2021-04-24,0
14877,24,Basic,444.0,México,Acción,2019-10-19,2
14878,26,Basic,735.1,Perú,Documental,2018-06-11,0
14879,28,Basic,170.2,Uruguay,Acción,2024-02-24,1
14880,35,Standard,1087.2,Chile,Acción,2023-07-27,1
14881,13,Premium,1074.1,Chile,Romance,04-30-2020,0
14882,24,Standard,938.2,Chile,Romance,2025-09-19,0
14883,29,Basic,665.7,Argentina,Documental,2023-05-23,0
14884,39,Basic,742.6,Perú,Acción,2021-09-16,0
14885,46,Standard,657.9,Argentina,Drama,2020-08-18,2
14886,45,Premium,757.2,México,Thriller,2018-01-12,0
14887,36,Basic,706.5,México,Crime,2018-02-22,0
14888,41,Standard,713.0,Colombia,Documental,2025-07-14,0
14889,33,Basic,232.0,México,Thriller,2026-15-03,2
14890,40,Standard,675.4,Argentina,Comedia,2019-03-29,2
14891,33,Basic,523.2,Uruguay,COMEDIA,2024-06-09,1
14892,32,Standard,1284.8,Perú,Thriller,2025-07-03,0
14893,34,Standard,578.5,México,Drama,2023-07-17,0
14894,26,Basic,143.6,México,Romance,2019-09-03,1
14895,25,Standard,596.5,Brasil,Romance,2019-01-04,1
14896,53,Premium,1255.6,Brasil,Drama,2026-15-03,3
14897,21,Basic,801.4,Perú,Romance,2018-11-04,2
14898,42,Standard,856.0,Argentina,Crime,2019-02-19,2
14899,130,Basic,330.4,México,Romance,2020-11-14,1
14900,36,Basic,772.9,Argentina,Comedia,2025-03-24,0
14901,29,Basic,633.0,Argentina,Crime,2020-08-04,0
14902,37,Standard,877.1,Brasil,Thriller,2023-02-14,0
14903,28,Standard,1189.3,Brasil,Comedia,2021-04-27,1
14904,36,Standard,212.3,Argentina,Romance,2020-12-17,0
14905,49,Standard,1258.5,Chile,Drama,2023-03-17,1
14906,66,Basic,800.6,México,Drama,2018-07-25,0
14907,20,Premium,1145.0,Brasil,Thriller,2019-02-13,0
14908,27,Premium,1356.5,Argentina,Thriller,2019-12-17,1
14909,34,Basic,789.1,México,Crime,2018-06-11,0
14910,38,Standard,283.0,Perú,Drama,2021-04-05,0
14911,32,Premium,757.2,México,Comedia,2022-01-15,0
14912,29,Standard,935.9,Colombia,Crime,2025-08-04,0
14913,22,Premium,1168.8,uruguay,Comedia,2021-07-04,1
14914,21,Standard,378.4,Colombia,Romance,2022-10-11,1
14915,57,Basic,833.4,colombia,Romance,2019-04-20,2
14916,42,Basic,586.4,Uruguay,Acción,2019-01-25,0
14917,26,Standard,930.8,Perú,Thriller,2018-07-07,0
14918,36,Basic,604.7,Chile,Thriller,2018-02-09,1
14919,52,Premium,1016.1,Perú,Acción,2019-07-21,1
14920,52,Premium,1233.1,Colombia,Acción,2025-06-10,0
14921,36,Basic,416.6,Perú,Crime,2025-04-04,0
14922,38,Premium,1189.2,Uruguay,Romance,2019-11-30,0
14923,26,Basic,505.1,Perú,Crime,2021-09-08,0
14924,13,Standard,1134.8,Uruguay,Drama,2022-01-04,1
14925,49,Basic,468.8,Colombia,Documental,0000-00-00,1
14926,25,Premium,1240.8,Brasil,Drama,2024-12-21,1
14927,32,Standard,1368.2,Perú,Romance,2021-01-03,1
14928,35,Standard,551.7,argentina,Acción,2019-01-16,1
14929,46,Standard,947.3,Perú,Thriller,2022-03-07,3
14930,13,Standard,3656.0,México,Thriller,2021-11-04,1
14931,53,Premium,504.5,Chile,Documental,2020-01-20,0
14932,48,Standard,199.9,argentina,Romance,12-04-2019,-1
14933,51,Basic,815.1,Uruguay,Documental,2026-15-03,2
14934,30,Basic,342.2,Chile,Thriller,2022-06-28,0
14935,42,Premium,994.8,Perú,Acción,2023-02-13,2
14936,26,Basic,846.8,Chile,Documental,2021-01-18,0
14937,23,Premium,1702.5,Colombia,Acción,2026-15-03,3
14938,24,Standard,1402.4,Perú,Crime,2025-09-26,2
14939,52,Premium,3065.8,Chile,Documental,2023-05-13,0
14940,28,Basic,862.2,Perú,Thriller,2022-09-24,1
14941,28,Basic,766.7,Colombia,Drama,2025-04-11,1
14942,40,Basic,726.8,México,Comedia,2019-11-15,1
14943,25,Premium,757.2,México,Drama,2019-04-09,2
14944,45,std,1034.5,Colombia,Drama,2019-06-27,0
14945,22,Standard,607.1,Chile,Acción,2025-10-22,1
14946,32,Basic,300.2,Argentina,Documental,2018-08-29,0
14947,18,Basic,239.9,Uruguay,Romance,2019-10-15,1
14948,33,Standard,348.4,Perú,Documental,2019-03-01,1
14949,14,Standard,251.9,Colombia,Thriller,2022-09-01,0
14950,36,Basic,283.8,Brasil,Crime,2024/08/16,0
14951,26,Basic,3834.6,Perú,Thriller,2023-06-01,1
14952,33,Standard,923.8,Chile,Romance,2024-05-19,1
14953,55,Basic,359.5,Brasil,Romance,2025-08-10,0
14954,32,Premium,810.8,Argentina,Thriller,2022-11-30,1
14955,28,Basic,466.5,Colombia,Comedia,2020-01-13,99
14956,40,Basic,614.3,Perú,Drama,2024-11-08,0
14957,74,Standard,889.7,Perú,Documental,2022-04-05,1
14958,38,Basic,303.9,Chile,Documental,2022-01-08,0
14959,15,Standard,554.4,Chile,Crime,2024-11-09,0
14960,15,Basic,964.1,Uruguay,Crime,2018-04-29,1
14961,48,Basic,420.9,Argentina,Romance,2025-09-04,2
14962,32,Basic,615.3,BRA,Crime,2026-15-03,3
14963,4,Basic,331.7,Colombia,Documental,2023-06-02,4
14964,34,Basic,367.9,México,Romance,0000-00-00,0
14965,19,Basic,831.6,Perú,Documental,2019-04-08,99
14966,13,Premium,666.2,Colombia,Crime,2022-08-12,0
14967,37,Standard,646.7,Perú,Thriller,2022-12-11,1
14968,42,Premium,1306.4,Brasil,Drama,2018-07-08,0
14969,40,Basic,795.1,Uruguay,Comedia,2018-09-17,1
14970,27,Basic,689.0,Brasil,Drama,2020-12-07,1
14971,66,Standard,594.5,Brasil,Crime,2025-05-06,0
14972,41,Basic,1192.6,México,Documental,2021-07-11,0
14973,38,Standard,806.8,Colombia,Acción,2018-02-20,0
14974,36,Standard,846.0,Colombia,Thriller,2025-11-25,2
14975,64,Standard,1286.8,Colombia,ROMANCE,2025-08-08,0
14976,36,Standard,1026.1,México,Crime,2026-15-03,2
14977,23,Premium,1588.4,Perú,Comedia,2024-06-19,2
14978,18,Standard,677.1,Perú,Thriller,2024-05-03,0
14979,38,Basic,625.0,Uruguay,Acción,2020-07-06,0
14980,38,Basic,72.0,Brasil,Acción,2025-07-06,0
14981,4,Basic,848.2,Perú,Acción,2021-10-17,0
14982,28,Basic,408.6,Uruguay,Acción,2023-10-28,0
14983,44,Basic,619.3,Perú,Drama,2023-11-13,1
14984,19,Standard,1273.4,Argentina,Documental,2025-09-20,0
14985,41,Basic,903.9,Uruguay,Documental,2025-11-09,0
14986,66,Basic,487.2,Argentina,Documental,2024-12-07,1
14987,31,Basic,667.9,Argentina,Thriller,2019-01-26,0
14988,28,Standard,1455.3,Uruguay,Crime,2022-11-08,1
14989,28,Premium,1761.9,Perú,Comedia,2025-06-03,1
14990,39,Standard,1207.4,Chile,drama,2020-10-15,2
14991,17,Basic,171.0,Brasil,Acción,2023-05-28,0
14992,4,Basic,196.2,Chile,Documental,2021-11-17,2
14993,20,Standard,356.6,Colombia,Thriller,2025-06-11,0
14994,44,Basic,881.9,Brasil,Documental,2025/08/02,1
14995,44,Basic,386.8,Chile,Acción,2025-03-12,1
14996,32,Basic,610.5,Colombia,Comedia,2022-04-26,0
14997,47,Premium,1039.2,Argentina,Acción,2019-09-01,0
14998,26,Premium,769.2,México,Thriller,2026-15-03,2
14999,40,Standard,985.3,Colombia,Romance,2024-11-15,1
15000,32,Standard,549.2,México,Thriller,12-08-2018,1
15001,25,Basic,246.3,Argentina,Comedia,17-02-2018,0
15002,22,Premium,1001.8,Argentina,Acción,2025-03-20,0
15003,36,Standard,3752.8,México,Comedia,2019-10-05,0
15004,37,Standard,925.4,Perú,Acción,2023-09-02,0
15005,20,Basic,853.0,México,Romance,2023-04-07,0
15006,40,Basic,1484.2,Uruguay,Documental,2023-07-24,0
15007,36,Standard,760.4,México,Drama,2019-11-09,0
15008,50,Standard,569.1,Perú,Romance,2026-15-03,2
15009,22,std,764.1,Chile,Drama,07-07-2023,0
15010,31,Basic,521.0,Uruguay,Crime,2021-08-06,1
15011,36,Standard,844.8,Argentina,Acción,2020-09-13,1
15012,26,Basic,644.3,Colombia,Documental,2026-15-03,2
15013,13,Premium,1407.1,Brazil,Crime,2021-02-13,2
15014,33,Basic,794.9,Chile,Comedia,2018-07-26,0
15015,19,Basic,727.3,Brasil,Acción,2023-09-08,0
15016,38,Basic,722.5,Brasil,Romance,2020-07-01,0
15017,33,Standard,386.8,Colombia,Thriller,2024-03-04,1
15018,38,Basic,399.6,Brasil,Comedia,2025-03-20,3
15019,23,Premium,1152.3,Perú,Comedia,2022-03-31,0
15020,25,Standard,967.2,México,Acción,2022-07-10,1
15021,36,Standard,789.6,México,Acción,2020-08-20,1
15022,65,Basic,1105.4,Colombia,Documental,2018-11-19,2
15023,37,Basic,492.8,Brasil,Drama,2023-02-24,0
15024,28,Standard,670.9,Brasil,Acción,2022-12-25,0
15025,19,Basic,639.4,Perú,Comedia,0000-00-00,1
15026,43,Standard,941.1,Argentina,Documental,2023-01-10,1
15027,57,Basic,620.9,Colombia,Documental,2018-12-27,1
15028,26,Standard,0.0,Uruguay,Crime,2023-08-04,0
15029,18,Basic,448.7,Perú,Thriller,2023-01-06,0
15030,26,Standard,426.4,Perú,Crime,2021-07-18,2
15031,24,Standard,935.7,México,Acción,2019-05-02,0
15032,47,Basic,427.3,Colombia,Thriller,2023-07-31,2
15033,28,Basic,717.9,Chile,Acción,2025-04-30,1
15034,22,Premium,624.6,Perú,Thriller,2018-03-14,4
15035,35,Basic,322.6,Colombia,Thriller,2019-02-25,1
15036,26,Basic,1013.2,Chile,Drama,2026-15-03,2
15037,42,Basic,494.3,Argentina,Comedia,2022-08-16,0
15038,13,Basic,1034.1,Chile,Documental,2018-05-27,1
15039,28,Basic,615.9,Uruguay,Documental,2024-04-01,0
15040,25,Standard,502.0,Chile,Drama,2024-02-28,1
15041,21,Basic,603.6,Argentina,Comedia,2018-01-01,0
15042,18,Premium,1157.8,Colombia,ROMANCE,2019-01-08,0
15043,32,Standard,1020.4,Brasil,Thriller,2024-10-10,4
15044,36,Premium,1365.8,Argentina,Drama,2024-12-10,1
15045,24,Basic,1081.9,Argentina,Drama,2025-02-24,3
15046,24,Premium,1245.7,Chile,Drama,2021-06-01,2
15047,39,Standard,832.6,Colombia,Comedia,2023-09-14,0
15048,50,Standard,1123.4,Chile,ROMANCE,2024-04-22,0
15049,29,Basic,895.9,Chile,Acción,2020-04-27,0
15050,28,Basic,172.2,Chile,Thriller,2025-05-05,1
15051,39,Basic,163.8,Chile,Documental,2025-07-13,1
15052,20,basico,946.5,Brasil,Comedia,2023-02-12,2
15053,25,Basic,415.6,Perú,Comedia,2021-10-28,0
15054,47,Basic,466.1,Argentina,Thriller,2022-01-28,0
15055,42,Premium,1159.8,Chile,Drama,2018-08-11,0
15056,38,Basic,723.0,Chile,Comedia,2020-07-02,2
15057,24,Premium,1249.2,Brasil,Romance,2023-02-05,1
15058,42,Premium,1173.9,Colombia,Documental,2021-09-21,0
15059,32,Premium,593.0,México,CRIME,04-13-2024,0
15060,52,Basic,172.8,Perú,THRILLER,2024-12-13,0
15061,29,Premium,875.1,México,Thriller,2024-09-23,1
15062,21,Basic,689.6,BRA,Thriller,2023-04-22,3
15063,13,Basic,0.0,Perú,Thriller,2025-05-15,1
15064,29,Basic,790.7,México,Documental,01-28-2022,0
15065,33,Premium,3475.8,Chile,Drama,2023-01-28,0
15066,31,Standard,472.5,México,Documental,2019-04-13,0
15067,33,Premium,1049.2,Uruguay,Romance,2019-02-04,0
15068,28,Basic,394.4,Colombia,Acción,2025-05-22,1
15069,33,Basic,522.1,Chile,Comedia,2020-06-27,1
15070,28,Basic,1159.7,Perú,Acción,2018-01-09,1
15071,44,basico,244.1,Perú,Documental,2021-10-30,1
15072,35,Basic,598.6,Brasil,Comedia,2021-12-25,1
15073,47,Premium,815.8,Chile,Acción,2025-02-08,0
15074,44,Standard,1075.6,Colombia,Crime,2021-04-10,0
15075,49,Premium,1074.3,Uruguay,Comedia,2024-02-22,2
15076,31,Standard,864.1,Chile,Drama,2023-11-09,2
15077,42,Premium,1190.3,Argentina,Acción,2022-03-12,0
15078,41,Basic,363.9,México,Documental,2025-11-15,0
15079,39,Standard,1410.9,Colombia,Drama,2019-03-12,0
15080,31,Basic,892.6,Argentina,Comedia,2018-07-07,0
15081,36,Standard,274.8,Argentina,Documental,2019-11-04,0
15082,37,basico,343.2,México,Thriller,2023-07-10,0
15083,37,Basic,1269.9,Brasil,Thriller,2019-07-30,2
15084,49,Basic,560.0,Chile,Comedia,2022-08-04,1
15085,45,Standard,780.0,Chile,Acción,2019-03-15,1
15086,38,std,893.8,México,Comedia,2020-11-07,1
15087,30,Standard,420.4,Chile,Acción,2024-11-07,1
15088,45,Standard,1206.3,Colombia,Romance,2020-03-13,1
15089,19,Basic,34.4,México,Comedia,2020-02-08,0
15090,21,Basic,653.0,México,Romance,2019-05-10,1
15091,33,Standard,210.5,Chile,Thriller,2022-05-29,0
15092,58,Basic,533.2,Colombia,Romance,2020-06-02,1
15093,38,Premium,1453.7,Perú,Documental,2026-15-03,3
15094,36,Standard,858.9,Brasil,Acción,20-02-2020,2
15095,61,Basic,740.3,Argentina,Drama,2021-10-16,2
15096,32,Basic,497.5,Perú,Romance,2019-03-18,0
15097,13,Basic,724.6,Chile,Crime,2022-08-25,150
15098,37,Standard,876.1,Perú,Acción,2018-07-10,0
15099,32,Premium,728.8,Argentina,Comedia,2025-02-06,2
15100,37,Basic,501.6,Chile,Drama,2025-07-16,0
15101,35,Basic,708.1,Chile,Acción,2024/08/08,0
15102,55,Basic,577.7,Brasil,Crime,2019-05-20,1
15103,17,Premium,971.3,Uruguay,Acción,2023-01-20,2
15104,23,Standard,1172.8,Uruguay,Crime,2023-02-17,1
15105,36,Basic,515.3,Brasil,Drama,2025-05-21,0
15106,29,Standard,714.2,Colombia,Romance,2024-08-10,0
15107,42,Basic,0.0,Chile,Drama,2023-08-28,0
15108,71,Standard,562.4,Argentina,Drama,2019-07-06,0
15109,44,Standard,378.2,Brasil,Comedia,2023-08-06,0
15110,24,Basic,264.2,Chile,Comedia,2018-01-18,0
15111,49,Standard,618.3,Chile,Comedia,2023-12-13,3
15112,45,Basic,1038.3,Uruguay,Comedia,2018-07-18,1
15113,21,Standard,760.5,México,Thriller,2024-03-16,0
15114,38,Premium,1012.4,México,Drama,11-08-2022,1
15115,56,Standard,3710.3,Chile,Acción,2024-07-24,1
15116,26,Basic,611.1,México,Romance,2023-06-02,0
15117,37,Basic,189.5,Uruguay,Thriller,2023-09-14,3
15118,13,Standard,688.7,Argentina,Comedia,2019-12-27,0
15119,52,Standard,1417.3,Brasil,Romance,2025-10-04,0
15120,30,Basic,368.3,Brasil,Comedia,2024-06-27,2
15121,28,Basic,346.1,Chile,Documental,2026-15-03,0
15122,49,Standard,534.0,Uruguay,Comedia,2019-06-10,1
15123,24,Basic,957.7,Colombia,Acción,2019-03-01,0
15124,32,Basic,360.5,Argentina,Romance,2022-05-06,3
15125,33,Premium,702.9,Chile,Comedia,2025-05-17,1
15126,38,Basic,784.2,Chile,Thriller,2024-09-25,0
15127,36,Premium,1345.7,Chile,Documental,2024-10-18,1
15128,28,Premium,1026.1,Chile,Thriller,11-08-2021,0
15129,35,Standard,1166.8,Uruguay,Comedia,2023-08-27,1
15130,44,Basic,951.1,Chile,Documental,2022-04-25,0
15131,36,Premium,878.3,México,Acción,2022-09-11,1
15132,34,Premium,785.0,Colombia,Thriller,2024-10-30,0
15133,60,Standard,1421.5,méxico,Documental,2025-10-07,1
15134,43,estandar,834.9,Perú,Romance,2020-10-13,0
15135,24,Basic,3154.3,Colombia,Drama,2021-01-25,1
15136,23,Standard,1387.7,Argentina,Comedia,2022-06-18,1
15137,52,Basic,1084.4,Colombia,Documental,2021-11-05,0
15138,37,Premium,1458.0,Brasil,Documental,2021-04-19,1
15139,26,Basic,818.6,Uruguay,Documental,2023-01-29,0
15140,24,Premium,1262.4,México,Romance,2019-07-01,0
15141,23,Basic,0.0,Colombia,Comedia,2019-07-20,1
15142,57,Basic,0.0,Argentina,Acción,2022-08-18,0
